ax,	ay,	az,	ox,	oy,	oz,	dz,	dv,	t
4.9504e-03,	-5.6669e-01,	1.0097e+01,	-5.8727e-02,	7.1879e-02,	1.6342e-01,	0.0000e+00,	0,	1460043951411794948,	13485086901
-2.7310e-01,	-5.6312e-01,	1.0025e+01,	-4.8352e-02,	6.6105e-02,	1.5825e-01,	0.0000e+00,	0,	1460043951414278639,	13487570592
-3.8415e-01,	-4.1540e-01,	1.0067e+01,	-3.7835e-02,	6.9683e-02,	1.5197e-01,	0.0000e+00,	0,	1460043951416773038,	13490064991
-5.5452e-01,	-4.8076e-01,	1.0146e+01,	-3.7827e-02,	6.2319e-02,	1.5007e-01,	0.0000e+00,	0,	1460043951419289104,	13492581057
-5.9049e-01,	-7.2474e-01,	1.0190e+01,	-3.3361e-02,	3.5309e-02,	1.4538e-01,	0.0000e+00,	0,	1460043951421780044,	13495071997
-6.8715e-01,	-6.2681e-01,	1.0160e+01,	-2.2006e-02,	-1.4751e-02,	1.4578e-01,	0.0000e+00,	0,	1460043951424273235,	13497565188
-4.2926e-01,	-4.8056e-01,	1.0143e+01,	-2.2480e-03,	-5.6835e-02,	1.4826e-01,	0.0000e+00,	0,	1460043951426790842,	13500082795
-3.8171e-01,	-5.2937e-01,	1.0063e+01,	9.6957e-03,	-7.2970e-02,	1.5982e-01,	0.0000e+00,	0,	1460043951429275949,	13502567902
-4.7730e-01,	-6.1732e-01,	9.8944e+00,	1.8106e-02,	-7.5631e-02,	1.6327e-01,	0.0000e+00,	0,	1460043951431782890,	13505074843
-4.5756e-01,	-4.6282e-01,	9.9318e+00,	2.9509e-02,	-9.7544e-02,	1.6595e-01,	0.0000e+00,	0,	1460043951434291080,	13507583033
-1.9110e-01,	-2.9259e-01,	9.9833e+00,	2.6850e-02,	-1.0972e-01,	1.6279e-01,	0.0000e+00,	0,	1460043951436782938,	13510074891
1.6477e-01,	-3.5443e-01,	1.0127e+01,	1.0437e-02,	-8.2679e-02,	1.5828e-01,	0.0000e+00,	0,	1460043951439279420,	13512571373
2.0329e-01,	-3.9284e-01,	9.9711e+00,	-6.0044e-03,	-4.4496e-02,	1.5225e-01,	0.0000e+00,	0,	1460043951441799777,	13515091730
1.2579e-01,	-3.3789e-01,	1.0100e+01,	-1.3782e-02,	-2.3552e-02,	1.5573e-01,	0.0000e+00,	0,	1460043951444289093,	13517581046
1.0086e-01,	-1.7641e-01,	1.0087e+01,	-2.0205e-02,	-2.0432e-02,	1.5740e-01,	0.0000e+00,	0,	1460043951446774033,	13520065986
2.8187e-01,	-1.7824e-01,	1.0094e+01,	-2.5753e-02,	-1.8775e-02,	1.5563e-01,	0.0000e+00,	0,	1460043951449306682,	13522598635
2.1605e-01,	-3.6680e-01,	9.9837e+00,	-2.7648e-02,	-9.6255e-03,	1.5014e-01,	0.0000e+00,	0,	1460043951451800706,	13525092659
-9.4554e-03,	-6.4220e-01,	1.0214e+01,	-3.4090e-02,	2.2198e-03,	1.4729e-01,	0.0000e+00,	0,	1460043951454276938,	13527568891
-3.0887e-01,	-5.7155e-01,	1.0051e+01,	-3.9233e-02,	4.4721e-03,	1.4699e-01,	0.0000e+00,	0,	1460043951456787421,	13530079374
-1.9588e-01,	-5.0605e-01,	1.0048e+01,	-3.3390e-02,	-1.0632e-02,	1.4881e-01,	0.0000e+00,	0,	1460043951459306694,	13532598647
-9.9974e-02,	-5.1654e-01,	9.9834e+00,	-2.5693e-02,	8.7850e-03,	1.5499e-01,	0.0000e+00,	0,	1460043951461788802,	13535080755
2.6570e-02,	-5.2063e-01,	1.0024e+01,	-2.6124e-02,	4.5024e-02,	1.6442e-01,	0.0000e+00,	0,	1460043951464281909,	13537573862
-1.5636e-01,	-4.4706e-01,	9.7667e+00,	-2.5938e-02,	6.7403e-02,	1.6870e-01,	0.0000e+00,	0,	1460043951466792641,	13540084594
-2.3556e-01,	-5.7153e-01,	9.8332e+00,	-1.7371e-02,	5.3826e-02,	1.7110e-01,	0.0000e+00,	0,	1460043951469297082,	13542589035
-2.8399e-01,	-5.8485e-01,	9.7862e+00,	-5.8866e-03,	2.4872e-02,	1.7677e-01,	0.0000e+00,	0,	1460043951471782814,	13545074767
-1.5967e-01,	-5.2100e-01,	9.9183e+00,	6.3520e-03,	2.0592e-02,	1.8105e-01,	0.0000e+00,	0,	1460043951474292713,	13547584666
-3.6182e-01,	-4.0067e-01,	9.8461e+00,	1.3041e-02,	2.4643e-02,	1.7717e-01,	0.0000e+00,	0,	1460043951476793154,	13550085107
-4.6597e-01,	-6.1288e-01,	9.9689e+00,	1.0785e-02,	1.3743e-02,	1.6657e-01,	0.0000e+00,	0,	1460043951479272136,	13552564089
-6.3396e-01,	-6.0641e-01,	9.8579e+00,	1.2263e-02,	-1.8591e-02,	1.6570e-01,	0.0000e+00,	0,	1460043951481801618,	13555093571
-4.2622e-01,	-3.9212e-01,	9.9205e+00,	2.2554e-02,	-3.3259e-02,	1.6359e-01,	0.0000e+00,	0,	1460043951484300475,	13557592428
-2.2557e-01,	-1.6447e-01,	9.8396e+00,	2.1831e-02,	-1.4891e-02,	1.6677e-01,	0.0000e+00,	0,	1460043951486776333,	13560068286
-1.9878e-01,	-4.6514e-01,	9.8873e+00,	2.0261e-02,	1.7073e-03,	1.6841e-01,	0.0000e+00,	0,	1460043951489293106,	13562585059
-4.6388e-01,	-5.1561e-01,	9.7073e+00,	2.9083e-02,	-6.1899e-03,	1.7514e-01,	2.1608e-01,	1,	1460043951491807589,	13565099542
-3.5581e-01,	-3.0963e-01,	9.7335e+00,	4.2344e-02,	-1.6872e-02,	1.7185e-01,	0.0000e+00,	0,	1460043951494275029,	13567566982
-1.5231e-01,	-1.6078e-01,	9.8177e+00,	4.2569e-02,	-4.4699e-02,	1.6319e-01,	0.0000e+00,	0,	1460043951496794095,	13570086048
-2.8131e-02,	-5.6433e-01,	9.9207e+00,	4.0469e-02,	-6.3424e-02,	1.5393e-01,	0.0000e+00,	0,	1460043951499305202,	13572597155
-3.4641e-01,	-5.0219e-01,	9.7876e+00,	3.8745e-02,	-7.7401e-02,	1.5943e-01,	2.2017e-01,	1,	1460043951501785851,	13575077804
-4.4577e-01,	-1.9893e-01,	9.7560e+00,	3.7708e-02,	-8.0458e-02,	1.6384e-01,	0.0000e+00,	0,	1460043951504298292,	13577590245
-2.5033e-01,	-2.2994e-01,	9.7996e+00,	3.3737e-02,	-6.4075e-02,	1.6823e-01,	0.0000e+00,	0,	1460043951506794274,	13580086227
-2.5327e-02,	-5.3327e-01,	9.8204e+00,	2.3095e-02,	-3.2648e-02,	1.6449e-01,	0.0000e+00,	0,	1460043951509285256,	13582577209
-1.8364e-02,	-3.0125e-01,	9.7778e+00,	-6.2266e-03,	-1.0453e-02,	1.6242e-01,	0.0000e+00,	0,	1460043951511804072,	13585096025
-6.7860e-03,	-1.2957e-01,	9.8353e+00,	-3.8030e-02,	-9.8695e-03,	1.5825e-01,	0.0000e+00,	0,	1460043951514301554,	13587593507
-2.0012e-02,	-1.9162e-01,	9.9711e+00,	-4.4179e-02,	-2.4096e-02,	1.6462e-01,	0.0000e+00,	0,	1460043951516791370,	13590083323
-7.8512e-03,	-3.5415e-01,	9.8855e+00,	-2.9278e-02,	-3.1049e-02,	1.6832e-01,	0.0000e+00,	0,	1460043951519309643,	13592601596
-2.0184e-01,	-3.6882e-01,	9.8635e+00,	-2.8475e-02,	-1.2201e-02,	1.6857e-01,	0.0000e+00,	0,	1460043951521797209,	13595089162
-3.9120e-01,	-4.7832e-01,	9.9346e+00,	-4.3724e-02,	2.9204e-02,	1.6194e-01,	0.0000e+00,	0,	1460043951524304941,	13597596894
-3.6351e-01,	-5.1012e-01,	1.0151e+01,	-4.8795e-02,	3.6178e-02,	1.6370e-01,	0.0000e+00,	0,	1460043951526813548,	13600105501
-3.0168e-01,	-4.0564e-01,	1.0017e+01,	-4.1893e-02,	1.5966e-02,	1.6475e-01,	0.0000e+00,	0,	1460043951529299156,	13602591109
-1.7062e-01,	-2.1744e-01,	9.9719e+00,	-4.0874e-02,	2.3772e-03,	1.6697e-01,	0.0000e+00,	0,	1460043951531811638,	13605103591
-1.8498e-01,	-4.0774e-01,	9.9263e+00,	-3.0051e-02,	1.4167e-02,	1.6700e-01,	0.0000e+00,	0,	1460043951534325745,	13607617698
-3.0474e-01,	-6.6352e-01,	1.0079e+01,	-5.1118e-03,	4.7547e-03,	1.6231e-01,	0.0000e+00,	0,	1460043951536811227,	13610103180
-5.0157e-01,	-6.3044e-01,	9.9898e+00,	1.5576e-02,	-3.3013e-02,	1.5556e-01,	0.0000e+00,	0,	1460043951539278460,	13612570413
-5.0969e-01,	-4.1166e-01,	1.0156e+01,	1.6471e-02,	-7.4356e-02,	1.5519e-01,	0.0000e+00,	0,	1460043951541839650,	13615131603
-3.6678e-01,	-4.6266e-01,	1.0073e+01,	1.1294e-02,	-8.1805e-02,	1.5894e-01,	0.0000e+00,	0,	1460043951544323632,	13617615585
-1.9911e-01,	-6.3275e-01,	9.9936e+00,	8.3939e-03,	-6.3922e-02,	1.6235e-01,	0.0000e+00,	0,	1460043951546776323,	13620068276
-3.4258e-01,	-4.6651e-01,	9.8961e+00,	9.3531e-03,	-4.4775e-02,	1.6500e-01,	0.0000e+00,	0,	1460043951549320014,	13622611967
-3.1965e-01,	-1.6575e-01,	1.0151e+01,	1.3407e-02,	-4.3019e-02,	1.6503e-01,	0.0000e+00,	0,	1460043951551837829,	13625129782
-1.0747e-01,	-1.7388e-01,	1.0136e+01,	2.3223e-02,	-4.0199e-02,	1.6178e-01,	0.0000e+00,	0,	1460043951554283312,	13627575265
1.2022e-01,	-5.3095e-01,	1.0203e+01,	2.6803e-02,	-3.0460e-02,	1.5808e-01,	0.0000e+00,	0,	1460043951556787502,	13630079455
1.6413e-02,	-4.9524e-01,	1.0092e+01,	1.4741e-02,	-2.8265e-02,	1.5856e-01,	0.0000e+00,	0,	1460043951559324609,	13632616562
-2.0253e-01,	-2.4842e-01,	1.0093e+01,	7.7014e-04,	-3.9882e-02,	1.5959e-01,	0.0000e+00,	0,	1460043951561794050,	13635086003
-3.4068e-01,	-2.3175e-01,	9.9588e+00,	-8.0852e-03,	-4.9786e-02,	1.6226e-01,	0.0000e+00,	0,	1460043951564289907,	13637581860
-1.1004e-01,	-4.1465e-01,	1.0047e+01,	-1.4135e-02,	-3.4027e-02,	1.6462e-01,	0.0000e+00,	0,	1460043951566826639,	13640118592
-7.7826e-02,	-3.3746e-01,	9.9357e+00,	-2.2221e-02,	-1.9619e-02,	1.7290e-01,	0.0000e+00,	0,	1460043951569286913,	13642578866
-1.8428e-01,	-3.8827e-01,	9.8855e+00,	-3.4298e-02,	-2.3569e-02,	1.7349e-01,	0.0000e+00,	0,	1460043951571776937,	13645068890
-1.6197e-01,	-4.1756e-01,	9.8162e+00,	-4.2581e-02,	-2.7566e-02,	1.7436e-01,	0.0000e+00,	0,	1460043951574332753,	13647624706
5.9834e-02,	-4.5697e-01,	9.9922e+00,	-4.0638e-02,	-1.3052e-02,	1.7481e-01,	0.0000e+00,	0,	1460043951576796110,	13650088063
1.2401e-01,	-4.5865e-01,	9.9409e+00,	-3.2858e-02,	7.3042e-03,	1.7844e-01,	0.0000e+00,	0,	1460043951579275926,	13652567879
-5.7405e-02,	-6.2984e-01,	9.8923e+00,	-3.3244e-02,	1.1856e-02,	1.7374e-01,	0.0000e+00,	0,	1460043951581801491,	13655093444
-2.3758e-01,	-5.2573e-01,	9.8890e+00,	-2.9567e-02,	-1.0562e-03,	1.7625e-01,	2.1552e-01,	1,	1460043951584308849,	13657600802
-1.2870e-01,	-5.4134e-01,	1.0019e+01,	-1.9946e-02,	-2.0995e-03,	1.8192e-01,	0.0000e+00,	0,	1460043951586777498,	13660069451
-7.4996e-02,	-5.1331e-01,	9.9450e+00,	-3.6758e-03,	7.7977e-03,	1.8652e-01,	0.0000e+00,	0,	1460043951589299146,	13662591099
-2.9835e-01,	-6.4415e-01,	9.8992e+00,	1.4814e-02,	3.8596e-04,	1.7882e-01,	0.0000e+00,	0,	1460043951591804420,	13665096373
-4.6540e-01,	-6.0614e-01,	9.8975e+00,	2.1190e-02,	-3.6933e-02,	1.7782e-01,	2.1561e-01,	1,	1460043951594284986,	13667576939
-4.0124e-01,	-6.0810e-01,	9.9085e+00,	2.2098e-02,	-3.7871e-02,	1.7887e-01,	0.0000e+00,	0,	1460043951596799885,	13670091838
-1.3773e-01,	-4.3636e-01,	9.8785e+00,	2.5320e-02,	-2.1322e-02,	1.8227e-01,	0.0000e+00,	0,	1460043951599298200,	13672590153
-9.0165e-02,	-5.1804e-01,	9.8428e+00,	3.5689e-02,	-2.6450e-03,	1.8507e-01,	0.0000e+00,	0,	1460043951601777058,	13675069011
-1.9176e-01,	-5.1057e-01,	9.8366e+00,	4.4823e-02,	-9.0845e-03,	1.8959e-01,	0.0000e+00,	0,	1460043951604303332,	13677595285
-1.7664e-01,	-3.9581e-01,	9.8289e+00,	5.2083e-02,	-1.3687e-02,	1.8323e-01,	0.0000e+00,	0,	1460043951606798605,	13680090558
8.0813e-02,	-2.7590e-01,	9.9182e+00,	6.1667e-02,	-2.3133e-02,	1.7602e-01,	0.0000e+00,	0,	1460043951609278296,	13682570249
4.0709e-02,	-6.2792e-01,	9.9195e+00,	7.2898e-02,	-2.1699e-02,	1.6884e-01,	0.0000e+00,	0,	1460043951611800653,	13685092606
-1.6480e-01,	-5.9047e-01,	9.8813e+00,	7.5862e-02,	-2.6985e-02,	1.6807e-01,	0.0000e+00,	0,	1460043951614279969,	13687571922
-2.9471e-01,	-2.1559e-01,	9.7662e+00,	5.6829e-02,	-1.3700e-02,	1.6874e-01,	0.0000e+00,	0,	1460043951616785160,	13690077113
-5.7040e-02,	-1.6464e-01,	9.9212e+00,	3.8566e-02,	-1.8536e-03,	1.7336e-01,	0.0000e+00,	0,	1460043951619300725,	13692592678
9.0281e-02,	-4.8545e-01,	9.8995e+00,	3.6577e-02,	1.1315e-02,	1.7785e-01,	0.0000e+00,	0,	1460043951621779416,	13695071369
4.0523e-02,	-3.0113e-01,	9.9003e+00,	3.9274e-02,	1.6248e-02,	1.7572e-01,	0.0000e+00,	0,	1460043951624289481,	13697581434
-1.0873e-01,	-5.9946e-02,	9.8398e+00,	3.5915e-02,	2.4578e-02,	1.7085e-01,	0.0000e+00,	0,	1460043951626802255,	13700094208
3.4277e-02,	-3.7687e-01,	1.0067e+01,	3.9055e-02,	2.5138e-02,	1.6452e-01,	0.0000e+00,	0,	1460043951629285696,	13702577649
-4.0495e-02,	-6.7657e-01,	9.9893e+00,	4.9318e-02,	3.0191e-02,	1.6348e-01,	0.0000e+00,	0,	1460043951631780803,	13705072756
-2.8683e-01,	-4.4286e-01,	9.9414e+00,	5.2889e-02,	4.8841e-03,	1.6139e-01,	0.0000e+00,	0,	1460043951634311618,	13707603571
-3.2383e-01,	-2.9816e-01,	9.9105e+00,	3.6993e-02,	-1.1609e-02,	1.6341e-01,	0.0000e+00,	0,	1460043951636800142,	13710092095
-1.7772e-01,	-5.3297e-01,	1.0059e+01,	2.5384e-02,	-3.7211e-03,	1.6512e-01,	0.0000e+00,	0,	1460043951639280875,	13712572828
-1.9999e-01,	-4.8147e-01,	9.8223e+00,	2.6548e-02,	1.5334e-02,	1.6996e-01,	0.0000e+00,	0,	1460043951641795399,	13715087352
-3.0482e-01,	-2.9939e-01,	9.8835e+00,	3.6030e-02,	1.7678e-02,	1.6677e-01,	0.0000e+00,	0,	1460043951644312881,	13717604834
-3.2825e-01,	-1.9929e-01,	9.9672e+00,	3.6922e-02,	1.7388e-02,	1.6704e-01,	0.0000e+00,	0,	1460043951646787113,	13720079066
-1.8270e-01,	-3.5354e-01,	1.0075e+01,	3.2770e-02,	3.0411e-02,	1.6439e-01,	0.0000e+00,	0,	1460043951649291179,	13722583132
-4.8278e-02,	-4.7850e-01,	9.9751e+00,	2.5705e-02,	2.4873e-02,	1.6687e-01,	0.0000e+00,	0,	1460043951651795203,	13725087156
-2.8055e-01,	-5.6862e-01,	9.9935e+00,	2.6413e-02,	1.8142e-02,	1.6338e-01,	0.0000e+00,	0,	1460043951654284810,	13727576763
-4.4923e-01,	-3.4302e-01,	1.0017e+01,	3.2869e-02,	2.0052e-02,	1.6973e-01,	0.0000e+00,	0,	1460043951656791334,	13730083287
-4.7723e-01,	-3.1294e-01,	9.9900e+00,	3.3037e-02,	1.0341e-02,	1.6637e-01,	0.0000e+00,	0,	1460043951659295691,	13732587644
-2.6310e-01,	-4.4681e-01,	9.9544e+00,	3.0796e-02,	-6.5355e-03,	1.6501e-01,	0.0000e+00,	0,	1460043951661789840,	13735081793
-3.8070e-01,	-5.2465e-01,	9.9534e+00,	2.9615e-02,	-3.4916e-03,	1.6504e-01,	0.0000e+00,	0,	1460043951664278656,	13737570609
-3.8108e-01,	-3.3126e-01,	9.9689e+00,	2.5360e-02,	-2.7462e-03,	1.6922e-01,	0.0000e+00,	0,	1460043951666804263,	13740096216
-3.3127e-01,	-2.2592e-01,	9.8033e+00,	1.6328e-02,	-2.2299e-02,	1.6866e-01,	0.0000e+00,	0,	1460043951669296787,	13742588740
-1.8812e-01,	-3.3212e-01,	9.8664e+00,	1.4316e-02,	-6.2419e-02,	1.6622e-01,	0.0000e+00,	0,	1460043951671779936,	13745071889
-3.2946e-01,	-3.3641e-01,	9.8507e+00,	2.0079e-02,	-8.3376e-02,	1.6510e-01,	0.0000e+00,	0,	1460043951674294543,	13747586496
-2.3784e-01,	-1.9588e-01,	9.8814e+00,	1.8927e-02,	-8.6457e-02,	1.6460e-01,	2.1540e-01,	1,	1460043951676811108,	13750103061
-2.4285e-01,	-2.4903e-01,	9.8371e+00,	2.5408e-03,	-7.1197e-02,	1.6909e-01,	0.0000e+00,	0,	1460043951679279966,	13752571919
-1.1993e-01,	-4.6354e-01,	9.9874e+00,	-1.5055e-02,	-5.9584e-02,	1.7122e-01,	0.0000e+00,	0,	1460043951681799281,	13755091234
-1.4437e-01,	-2.6855e-01,	9.8784e+00,	-3.4708e-02,	-5.8333e-02,	1.7119e-01,	0.0000e+00,	0,	1460043951684308263,	13757600216
2.7603e-02,	1.3835e-02,	9.8581e+00,	-4.9221e-02,	-5.3049e-02,	1.6004e-01,	2.1886e-01,	1,	1460043951686791454,	13760083407
1.1030e-01,	-1.7996e-02,	1.0004e+01,	-5.6040e-02,	-4.1453e-02,	1.5549e-01,	0.0000e+00,	0,	1460043951689304186,	13762596139
1.5544e-01,	-3.2606e-01,	1.0218e+01,	-6.0665e-02,	-2.3843e-02,	1.5203e-01,	0.0000e+00,	0,	1460043951691817252,	13765109205
-1.5458e-01,	-3.5408e-01,	1.0167e+01,	-7.6909e-02,	2.8860e-03,	1.5783e-01,	0.0000e+00,	0,	1460043951694289984,	13767581937
-3.2273e-01,	-2.3671e-01,	1.0106e+01,	-9.2556e-02,	3.4263e-02,	1.5767e-01,	0.0000e+00,	0,	1460043951696812966,	13770104919
-2.7465e-01,	-4.1217e-01,	1.0155e+01,	-9.2887e-02,	4.7490e-02,	1.5974e-01,	0.0000e+00,	0,	1460043951699324324,	13772616277
-1.9213e-01,	-5.8149e-01,	1.0162e+01,	-8.8059e-02,	3.5062e-02,	1.5633e-01,	0.0000e+00,	0,	1460043951701798098,	13775090051
-4.0592e-01,	-4.0513e-01,	1.0135e+01,	-8.3835e-02,	5.5655e-03,	1.5758e-01,	0.0000e+00,	0,	1460043951704314705,	13777606658
-5.5180e-01,	-4.0740e-01,	1.0204e+01,	-7.7318e-02,	-2.3365e-02,	1.5018e-01,	0.0000e+00,	0,	1460043951706809479,	13780101432
-6.0132e-01,	-7.7275e-01,	1.0402e+01,	-6.9350e-02,	-6.1691e-02,	1.4666e-01,	0.0000e+00,	0,	1460043951709308003,	13782599956
-6.4439e-01,	-7.6473e-01,	1.0308e+01,	-5.3890e-02,	-9.9722e-02,	1.4002e-01,	0.0000e+00,	0,	1460043951711820193,	13785112146
-6.3505e-01,	-4.1345e-01,	1.0288e+01,	-3.9149e-02,	-1.2382e-01,	1.3975e-01,	0.0000e+00,	0,	1460043951714306050,	13787598003
-4.7527e-01,	-3.8225e-01,	1.0233e+01,	-2.7441e-02,	-1.0875e-01,	1.4032e-01,	0.0000e+00,	0,	1460043951716817866,	13790109819
-1.8276e-01,	-6.4527e-01,	1.0406e+01,	-8.3778e-03,	-1.0322e-01,	1.4234e-01,	0.0000e+00,	0,	1460043951719331890,	13792623843
-1.0595e-01,	-4.5258e-01,	1.0378e+01,	4.1622e-03,	-1.3021e-01,	1.3874e-01,	0.0000e+00,	0,	1460043951721780331,	13795072284
5.6257e-03,	-1.6882e-01,	1.0546e+01,	3.4174e-03,	-1.4009e-01,	1.3686e-01,	0.0000e+00,	0,	1460043951724281563,	13797573516
1.9172e-01,	-2.4245e-01,	1.0470e+01,	-3.4528e-03,	-8.9699e-02,	1.3744e-01,	0.0000e+00,	0,	1460043951726839003,	13800130956
3.1565e-01,	-5.1806e-01,	1.0508e+01,	-7.7059e-03,	-2.3050e-02,	1.4344e-01,	0.0000e+00,	0,	1460043951729319986,	13802611939
1.1668e-01,	-2.7011e-01,	1.0292e+01,	-1.5968e-02,	8.8873e-03,	1.4808e-01,	0.0000e+00,	0,	1460043951731782426,	13805074379
5.4770e-03,	-1.0106e-01,	1.0381e+01,	-3.4136e-02,	1.1534e-03,	1.4284e-01,	0.0000e+00,	0,	1460043951734323825,	13807615778
1.5627e-01,	-2.3413e-01,	1.0384e+01,	-4.8535e-02,	2.1635e-03,	1.3750e-01,	0.0000e+00,	0,	1460043951736831682,	13810123635
1.7360e-01,	-4.3858e-01,	1.0559e+01,	-5.5603e-02,	1.6578e-02,	1.3749e-01,	0.0000e+00,	0,	1460043951739287623,	13812579576
-1.2158e-01,	-3.7577e-01,	1.0386e+01,	-6.0825e-02,	2.1904e-02,	1.3992e-01,	0.0000e+00,	0,	1460043951741824688,	13815116641
-4.2615e-01,	-5.0471e-01,	1.0419e+01,	-6.7813e-02,	1.8393e-02,	1.3623e-01,	0.0000e+00,	0,	1460043951744327171,	13817619124
-4.3534e-01,	-5.3601e-01,	1.0360e+01,	-6.0124e-02,	1.8410e-02,	1.4164e-01,	0.0000e+00,	0,	1460043951746781445,	13820073398
-1.8840e-01,	-4.7481e-01,	1.0375e+01,	-4.6786e-02,	3.6148e-02,	1.5028e-01,	0.0000e+00,	0,	1460043951749299677,	13822591630
-1.2039e-01,	-3.9113e-01,	1.0190e+01,	-3.5369e-02,	4.6024e-02,	1.5575e-01,	0.0000e+00,	0,	1460043951751799993,	13825091946
-4.6691e-01,	-6.5299e-01,	1.0274e+01,	-2.5418e-02,	1.4989e-02,	1.5051e-01,	0.0000e+00,	0,	1460043951754286933,	13827578886
-4.9704e-01,	-7.0028e-01,	1.0231e+01,	-1.9929e-02,	-3.0963e-02,	1.5706e-01,	0.0000e+00,	0,	1460043951756786791,	13830078744
-3.7277e-01,	-5.6537e-01,	1.0173e+01,	-2.0048e-02,	-2.8171e-02,	1.6043e-01,	2.1462e-01,	1,	1460043951759336147,	13832628100
-1.4109e-01,	-4.1508e-01,	1.0074e+01,	-1.0481e-02,	-9.2211e-03,	1.6435e-01,	0.0000e+00,	0,	1460043951761792255,	13835084208
-3.1420e-01,	-5.9583e-01,	1.0093e+01,	2.4489e-03,	-6.5106e-03,	1.6235e-01,	0.0000e+00,	0,	1460043951764280904,	13837572857
-3.6107e-01,	-5.7318e-01,	1.0161e+01,	7.4514e-03,	-1.6129e-02,	1.6549e-01,	0.0000e+00,	0,	1460043951766803678,	13840095631
-1.6673e-01,	-3.2173e-01,	1.0168e+01,	3.3893e-03,	-1.6105e-02,	1.6114e-01,	2.1466e-01,	1,	1460043951769305660,	13842597613
2.0910e-01,	-3.0087e-01,	1.0261e+01,	8.6492e-03,	-2.6177e-02,	1.6158e-01,	0.0000e+00,	0,	1460043951771782267,	13845074220
-1.5511e-01,	-5.6373e-01,	1.0150e+01,	1.7029e-02,	-2.5004e-02,	1.6566e-01,	0.0000e+00,	0,	1460043951774303416,	13847595369
-3.0210e-01,	-5.0660e-01,	1.0015e+01,	2.3038e-02,	-4.3719e-02,	1.6908e-01,	0.0000e+00,	0,	1460043951776807898,	13850099851
-2.8103e-01,	-3.1230e-01,	9.9226e+00,	2.7146e-02,	-5.2349e-02,	1.6434e-01,	2.1425e-01,	1,	1460043951779286089,	13852578042
8.9132e-02,	-4.3517e-01,	1.0077e+01,	3.1647e-02,	-6.3552e-02,	1.6250e-01,	0.0000e+00,	0,	1460043951781805363,	13855097316
1.3411e-03,	-5.0025e-01,	9.9613e+00,	3.0413e-02,	-5.3310e-02,	1.6635e-01,	0.0000e+00,	0,	1460043951784309345,	13857601298
-6.5958e-02,	-3.7524e-01,	9.9282e+00,	2.3348e-02,	-2.8345e-02,	1.6988e-01,	0.0000e+00,	0,	1460043951786782161,	13860074114
-1.1071e-01,	-2.8374e-01,	9.8960e+00,	1.5906e-02,	-2.2489e-03,	1.7341e-01,	0.0000e+00,	0,	1460043951789307560,	13862599513
2.8519e-01,	-4.3208e-01,	1.0036e+01,	1.1387e-02,	2.2664e-02,	1.7127e-01,	0.0000e+00,	0,	1460043951791809792,	13865101745
2.2462e-01,	-3.4368e-01,	9.9774e+00,	-1.3105e-03,	5.2880e-02,	1.7041e-01,	0.0000e+00,	0,	1460043951794281274,	13867573227
1.1125e-01,	-1.4341e-01,	1.0019e+01,	-1.1053e-02,	4.5769e-02,	1.6602e-01,	0.0000e+00,	0,	1460043951796804756,	13870096709
-9.7730e-02,	-3.1814e-01,	1.0047e+01,	-1.7919e-02,	3.1258e-02,	1.6213e-01,	0.0000e+00,	0,	1460043951799297364,	13872589317
-9.7314e-02,	-7.4659e-01,	1.0125e+01,	-1.5309e-02,	3.4472e-02,	1.5657e-01,	0.0000e+00,	0,	1460043951801788763,	13875080716
-2.7444e-01,	-5.0446e-01,	1.0060e+01,	-2.1478e-02,	6.0096e-02,	1.5674e-01,	0.0000e+00,	0,	1460043951804304995,	13877596948
-3.6570e-01,	-3.2924e-01,	1.0134e+01,	-2.5242e-02,	8.6504e-02,	1.5168e-01,	0.0000e+00,	0,	1460043951806781936,	13880073889
-5.3551e-01,	-5.7857e-01,	1.0130e+01,	-1.1525e-02,	7.8459e-02,	1.5174e-01,	0.0000e+00,	0,	1460043951809288751,	13882580704
-4.0675e-01,	-7.1352e-01,	9.9636e+00,	1.1932e-02,	4.9496e-02,	1.4923e-01,	0.0000e+00,	0,	1460043951811810650,	13885102603
-3.1478e-01,	-4.1955e-01,	9.9048e+00,	2.3526e-02,	2.3473e-02,	1.5069e-01,	0.0000e+00,	0,	1460043951814280924,	13887572877
-3.3268e-01,	-5.4825e-01,	1.0022e+01,	2.6060e-02,	1.5078e-02,	1.4505e-01,	0.0000e+00,	0,	1460043951816784615,	13890076568
-6.4647e-01,	-8.0410e-01,	1.0124e+01,	3.9311e-02,	1.1049e-02,	1.4650e-01,	0.0000e+00,	0,	1460043951819318888,	13892610841
-8.0409e-01,	-5.7247e-01,	9.9969e+00,	5.1716e-02,	-1.0085e-03,	1.4712e-01,	0.0000e+00,	0,	1460043951821800371,	13895092324
-4.9563e-01,	-2.6559e-01,	1.0067e+01,	4.8052e-02,	-3.2087e-02,	1.4469e-01,	0.0000e+00,	0,	1460043951824284478,	13897576431
-1.1349e-01,	-3.8086e-01,	9.9830e+00,	5.5246e-02,	-6.4530e-02,	1.3658e-01,	0.0000e+00,	0,	1460043951826798335,	13900090288
-6.1397e-02,	-5.4281e-01,	1.0001e+01,	7.0161e-02,	-8.6567e-02,	1.3071e-01,	0.0000e+00,	0,	1460043951829307067,	13902599020
